taxa	Garcia_Sl	Garcia_Se	Chen_Ha	
CAD0244225.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0695442.1		100		
CAH0695441.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0686293.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702370.1		100		
CAH0702103.1		100		
CAH0702103.1		100		
CAH0702103.1		100		
CAH0702103.1		100		
CAH0702103.1		100		
CAH0686220.1		100		
CAH0686220.1		100		
CAH0686220.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0703170.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698122.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698179.1		100		
CAH0698284.1		100		
CAH0698284.1		100		
CAH0698284.1		100		
CAH0701012.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0695074.1		100		
CAH0703729.1		100		
CAH0703729.1		100		
CAH0696305.1		100		
CAH0696305.1		100		
CAH0696305.1		100		
CAH0696305.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696386.1		100		
CAH0696304.1		100		
CAH0696304.1		100		
CAH0696304.1		100		
CAH0669121.1		100		
CAH0669121.1		100		
CAH0669122.1		100		
CAH0669122.1		100		
CAH0669121.1		100		
CAH0669121.1		100		
CAH0669121.1		100		
CAH0695097.1		100		
CAH0697035.1		100		
CAH0696433.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0700382.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0696434.1		100		
CAH0686241.1		100		
CAH0696399.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0696579.1		100		
CAH0703043.1		100		
CAH0690328.1		100		
CAH0690328.1		100		
CAH0690328.1		100		
CAH0690328.1		100		
CAH0690328.1		100		
CAH0690328.1		100		
CAH0690327.1		100		
CAH0690327.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0678029.1		100		
CAH0678029.1		100		
CAH0678031.1		100		
CAH0678031.1		100		
CAH0673883.1		100		
CAH0673882.1		100		
CAH0673882.1		100		
CAH0673883.1		100		
CAH0673883.1		100		
CAH0673883.1		100		
CAH0673882.1		100		
CAH0686240.1		100		
CAH0686241.1		100		
CAH0686239.1		100		
CAH0686240.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0686239.1		100		
CAH0702318.1		100		
CAH0702317.1		100		
CAH0702317.1		100		
CAH0702315.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0702314.1		100		
CAH0677711.1		100		
CAH0677711.1		100		
CAH0677711.1		100		
CAH0677711.1		100		
CAH0677711.1		100		
CAH0698758.1		100		
CAH0698758.1		100		
CAH0698758.1		100		
CAH0698758.1		100		
CAH0698758.1		100		
CAH0703263.1		100		
CAH0690010.1		100		
CAH0690010.1		100		
CAH0690010.1		100		
CAH0690010.1		100		
CAH0690010.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0683135.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0677859.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0694687.1		100		
CAH0700922.1		100		
CAH0700922.1		100		
CAH0701222.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0702050.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0697256.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0677515.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0699064.1		100		
CAH0695644.1		100		
CAH0695644.1		100		
CAH0695644.1		100		
CAH0695644.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0702197.1		100		
CAH0696742.1		100		
CAH0696742.1		100		
CAH0696742.1		100		
CAH0696742.1		100		
CAH0696742.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0703720.1		100		
CAH0696315.1		100		
CAH0696315.1		100		
CAH0696315.1		100		
CAH0696315.1		100		
CAH0696315.1		100		
CAH0696313.1		100		
CAH0696313.1		100		
CAH0696313.1		100		
CAH0696313.1		100		
CAH0696315.1		100		
CAH0696315.1		100		
CAH0696313.1		100		
CAH0697267.1		100		
CAH0697267.1		100		
CAH0697267.1		100		
CAD0250791.1		100		
CAD0250791.1		100		
CAD0250791.1		100		
CAH0697269.1		100		
CAH0697269.1		100		
CAH0697269.1		100		
CAH0698512.1		100		
CAH0698512.1		100		
CAH0698512.1		100		
CAH0698512.1		100		
CAH0698512.1		100		
CAH0698512.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0682941.1		100		
CAH0697747.1		100		
CAH0697747.1		100		
CAH0697747.1		100		
CAH0697747.1		100		
CAH0694164.1		100		
CAH0694164.1		100		
CAH0694164.1		100		
CAH0694164.1		100		
CAH0686479.1		100		
CAH0686479.1		100		
CAH0686485.1		100		
CAH0686479.1		100		
CAH0703086.1		100		
CAH0703086.1		100		
CAH0703086.1		100		
CAH0703086.1		100		
CAH0694147.1		100		
CAH0694147.1		100		
CAH0694147.1		100		
CAH0694147.1		100		
CAH0694147.1		100		
CAH0694147.1		100		
CAH0682965.1		100		
CAH0682965.1		100		
CAH0682964.1		100		
CAH0682965.1		100		
CAH0682965.1		100		
CAH0682964.1		100		
CAH0698090.1		100		
CAH0698090.1		100		
CAH0698090.1		100		
CAH0698346.1		100		
CAH0698346.1		100		
CAH0698346.1		100		
CAH0698346.1		100		
CAH0682929.1		100		
CAH0682929.1		100		
CAH0682929.1		100		
CAH0682929.1		100		
CAH0682929.1		100		
CAH0701228.1		100		
CAH0701228.1		100		
CAH0701228.1		100		
CAH0699097.1		100		
CAH0699095.1		100		
CAH0699098.1		100		
CAH0699095.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0695440.1		100		
CAH0698120.1		100		
CAH0698120.1		100		
CAH0698120.1		100		
CAH0669256.1		100		
CAH0669256.1		100		
CAH0669256.1		100		
CAH0669256.1		100		
CAH0669256.1		100		
CAH0697895.1		100		
CAH0697895.1		100		
CAH0697895.1		100		
CAH0697895.1		100		
CAH0696645.1		100		
CAH0696645.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0702863.1		100		
CAH0698520.1		100		
CAH0698520.1		100		
CAH0698520.1		100		
CAH0698520.1		100		
CAH0698520.1		100		
CAH0698520.1		100		
CAH0694146.1		100		
CAH0694146.1		100		
CAH0694146.1		100		
CAH0695537.1		100		
CAH0695537.1		100		
CAH0695537.1		100		
CAD0244225.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0698429.1		100		
CAH0696312.1		100		
CAH0669000.1		100		
CAH0669000.1		100		
CAH0669000.1		100		
CAH0669000.1		100		
CAH0696052.1		100		
CAH0696052.1		100		
CAH0696052.1		100		
CAH0696216.1		100		
CAH0696216.1		100		
CAH0696216.1		100		
CAH0687768.1		100		
CAH0687768.1		100		
CAH0687768.1		100		
CAH0687768.1		100		
CAH0687768.1		100		
CAH0687768.1		100		
CAH0683381.1		100		
CAH0683381.1		100		
CAH0683381.1		100		
CAH0683381.1		100		
CAH0686240.1		100		
CAH0686241.1		100		
CAH0698183.1		100		
CAH0698183.1		100		
CAH0668647.1		100		
CAH0696730.1		100		
CAH0691745.1		100		
CAH0691745.1		100		
CAH0698765.1		100		
CAH0698765.1		100		
CAH0702401.1		100		
CAH0694382.1		100		
CAH0694382.1		100		
CAH0695428.1		100		
CAH0687767.1		100		
CAH0687767.1		100		
CAH0687767.1		100		
CAH0698343.1		100		
CAH0698343.1		100		
CAH0698343.1		100		
CAH0698343.1		100		
CAH0698343.1		100		
CAH0696314.1		100		
CAH0696314.1		100		
CAH0696314.1		100		
CAH0696314.1		100		
CAH0696314.1		100		
CAH0690198.1		100		
CAH0690197.1		100		
CAH0690197.1		100		
CAH0695451.1		100		
CAH0695432.1		100		
CAH0695430.1		100		
CAH0695432.1		100		
CAH0695430.1		100		
CAH0695435.1		100		
CAH0702598.1		100		
CAH0702598.1		100		
CAH0702598.1		100		
CAH0694659.1		100		
CAH0687769.1		100		
CAH0687766.1		100		
CAH0687766.1		100		
CAH0696963.1		100		
CAH0696963.1		100		
CAH0701554.1		100		
CAH0701554.1		100		
CAH0689991.1		100		
CAH0689991.1		100		
CAH0689994.1		100		
CAH0689992.1		100		
CAH0703042.1		100		
CAH0703042.1		100		
CAH0703042.1		100		
CAH0703042.1		100		
CAH0703042.1		100		
CAH0703042.1		100		
CAH0695443.1		100		
CAH0703010.1		100		
CAH0703010.1		100		
CAH0701444.1		100		
CAH0701444.1		100		
CAH0701444.1		100		
CAH0701444.1		100		
CAH0701444.1		100		
CAH0701444.1		100		
CAH0696630.1		100		
CAH0696630.1		100		
CAH0696630.1		100		
CAH0696960.1		100		
CAH0696959.1		100		
CAH0696186.1		100		
CAH0696186.1		100		
CAH0663938.1		100		
CAH0663938.1		100		
CAH0663938.1		100		
CAH0663792.1		100		
CAH0663794.1		100		
CAH0663794.1		100		
CAH0674115.1		100		
CAH0674115.1		100		
CAH0674115.1		100		
CAH0686125.1		100		
CAH0686125.1		100		
CAH0686125.1		100		
CAH0697531.1		100		
CAH0697531.1		100		
CAH0696733.1		100		
CAH0696733.1		100		
CAH0694146.1		100		
CAH0694146.1		100		
CAH0687766.1		100		
CAH0687769.1		100		
CAH0699425.1		100		
CAH0702309.1		100		
CAH0702309.1		100		
CAH0701475.1		100		
CAH0701475.1		100		
CAH0686493.1		100		
CAH0686493.1		100		
CAH0686493.1		100		
CAH0695346.1		100		
CAH0701806.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0686236.1		100		
CAH0703051.1		100		
CAH0703051.1		100		
CAH0696320.1		100		
CAH0696322.1		100		
CAH0697361.1		100		
CAH0697361.1		100		
CAH0702684.1		100		
CAH0698882.1		100		
CAH0703107.1		100		
CAH0703107.1		100		
CAH0701554.1		100		
CAH0701554.1		100		
CAH0695730.1		100		
CAH0695074.1		100		
CAH0700922.1		100		
CAH0700922.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0695809.1		100		
CAH0702050.1		100		
CAH0696742.1		100		
CAH0696742.1		100		
CAD0250241.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0696324.1		100		
CAH0698179.1		100		
CAH0663686.1		100		
CAH0698221.1		100		
CAH0686227.1		100		
CAH0695581.1		100		
CAH0698429.1		100		
CAD0250233.1		100		
CAD0250233.1		100		
CAH0690013.1		100		
CAH0690013.1		100		
CAH0690013.1		100		
CAH0694759.1		100		
CAH0677851.1		100		
CAH0694604.1		100		
CAH0693959.1		100		
CAH0687692.1		100		
CAH0698874.1		100		
CAH0698385.1		100		
CAH0698397.1		100		
CAH0698397.1		100		
CAH0698396.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686221.1		100		
CAH0686225.1		100		
CAH0686225.1		100		
CAH0696303.1		100		
CAH0696303.1		100		
CAH0694780.1		100		
CAH0691665.1		100		
CAH0691665.1		100		
CAH0696579.1		100		
CAH0697141.1		100		
CAH0697141.1		100		
CAH0694472.1		100		
CAH0696695.1		100		
CAH0695008.1		100		
CAH0699458.1		100		
CAH0686374.1		100		
CAH0686159.1		100		
CAH0695978.1		100		
CAH0695979.1		100		
CAH0695979.1		100		
CAH0695979.1		100		
CAH0699362.1		100		
CAH0699362.1		100		
CAH0701820.1		100		
CAH0700221.1		100		
CAH0700221.1		100		
CAH0694428.1		100		
CAH0703582.1		100		
CAH0678025.1		100		
CAH0701435.1		100		
CAH0701834.1		100		
CAH0701497.1		100		
CAH0664020.1		100		
CAH0673928.1		100		
CAH0686260.1		100		
CAH0703437.1		100		
CAH0701373.1		100		
CAH0701434.1		100		
CAD0249188.1		100		
CAH0703044.1		100		
CAH0702244.1		100		
CAH0677979.1		100		
CAH0702363.1		100		
CAH0699134.1		100		
CAH0701071.1		100		
CAH0698129.1		100		
CAH0673743.1		100		
CAH0703170.1		100		
CAH0703218.1		100		
CAH0694566.1		100		
CAH0694909.1		100		
CAH0701791.1		100		
CAH0698441.1		100		
CAH0674046.1		100		
CAH0694505.1		100		
CAH0698938.1		100		
CAH0693961.1		100		
CAD0250791.1		100		
CAH0674152.1		100		
CAH0694373.1		100		
CAH0695759.1		100		
CAH0669384.1		100		
CAH0695014.1		100		
CAH0687908.1		100		
CAH0697586.1		100		
CAH0693961.1		100		
CAH0668998.1		100		
CAH0695039.1		100		
CAH0683137.1		100		
CAH0669126.1		100		
CAH0697763.1		100		
CAH0697134.1		100		
CAH0698108.1		100		
CAH0696115.1		100		
CAH0698976.1		100		
CAH0699883.1		100		
CAH0699008.1		100		
CAH0695358.1		100		
CAH0703447.1		100		
CAH0697890.1		100		
CAD0245929.1		100		
CAH0703191.1		100		
CAH0695358.1		100		
CAH0695356.1		100		
CAH0702289.1		100		
CAH0694439.1		100		
CAH0699378.1		100		
CAH0701602.1		100		
CAH0678025.1		100		
CAH0695285.1		100		
CAH0683217.1		100		
CAH0696305.1		100		
CAH0697983.1		100		
CAH0663708.1		100		
CAH0686415.1		100		
CAH0698724.1		100		
CAH0699206.1		100		
CAH0697792.1		100		
CAD0248512.1		100		
CAH0702515.1		100		
CAH0677621.1		100		
CAH0700223.1		100		
CAH0697035.1		100		
CAH0703729.1		100		
CAH0698163.1		100		
CAH0700140.1		100		
CAH0697009.1		100		
CAH0700664.1		100		
CAH0698647.1		100		
CAH0703170.1		100		
CAH0691943.1		100		
CAH0669380.1		100		
CAH0677761.1		100		
CAH0690319.1		98.36		
CAH0690319.1		98.36		
CAH0690319.1		98.36		
CAH0690319.1		98.36		
CAH0698180.1		98.31		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0690318.1		98.11		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0677517.1		97.67		
CAH0697353.1		97.62		
CAH0697353.1		97.62		
CAH0697353.1		97.62		
CAH0697353.1		97.62		
CAH0697353.1		97.62		
CAH0690318.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0677517.1		97.56		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.5		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0690318.1		97.44		
CAH0703043.1		97.44		
CAH0690318.1		97.37		
CAH0686240.1		97.37		
CAH0690318.1		97.3		
CAH0697483.1		97.3		
CAH0695432.1		97.3		
CAH0695430.1		97.3		
CAH0695451.1		97.3		
CAH0677517.1		97.22		
CAH0677517.1		97.22		
CAH0690318.1		97.14		
CAH0690318.1		97.14		
CAH0690318.1		97.14		
CAH0690318.1		97.14		
CAH0690318.1		97.14		
CAH0690319.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686240.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0686241.1		97.14		
CAH0690318.1		97.06		
CAH0686240.1		97.06		
CAH0686241.1		97.06		
CAH0698179.1		96.97		
CAH0698284.1		96.97		
CAH0698284.1		96.97		
CAH0698284.1		96.97		
CAH0698284.1		96.97		
CAH0698284.1		96.97		
CAH0698284.1		96.97		
CAH0686238.1		96.88		
CAH0698284.1		96.88		
CAH0698284.1		96.88		
CAH0698284.1		96.88		
CAH0698284.1		96.88		
CAH0698284.1		96.88		
CAH0686238.1		96.67		
CAH0686238.1		96.67		
CAH0686238.1		96.67		
CAH0686238.1		96.67		
CAH0686238.1		96.67		
CAH0686239.1		96.67		
CAH0673887.1		96.67		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0703043.1		96.55		
CAH0686240.1		96.55		
CAH0693907.1		96.55		
CAH0696734.1		96.43		
CAH0698284.1		96.43		
CAH0696733.1		96.43		
CAH0696733.1		96.43		
CAH0696733.1		96.43		
CAH0696733.1		96.43		
CAH0696733.1		96.43		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0690319.1		96.3		
CAH0690319.1		96.3		
CAH0690318.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0703043.1		96.3		
CAH0695451.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0696734.1		96.3		
CAH0686236.1		96.3		
CAH0686236.1		96.3		
CAH0686236.1		96.3		
CAH0677517.1		96.3		
CAH0700227.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0695451.1		96.3		
CAH0698179.1		96.3		
CAH0678031.1		96.3		
CAH0695809.1		96.3		
CAH0695809.1		96.3		
CAH0695809.1		96.3		
CAH0695809.1		96.3		
CAH0695809.1		96.3		
CAH0695809.1		96.3		
CAH0694565.1		96.15		
CAH0686239.1		96.15		
CAH0695442.1		96		
CAH0695441.1		96		
CAH0695442.1		96		
CAH0695441.1		96		
CAH0695451.1		96		
CAH0695451.1		96		
CAH0700806.1		96		
CAH0690318.1		95.83		
CAH0690318.1		95.83		
CAH0690320.1		95.83		
CAH0695434.1		95.83		
CAH0695434.1		95.83		
CAH0695434.1		95.83		
CAH0695434.1		95.83		
CAH0695434.1		95.83		
CAH0697483.1		95.83		
CAH0697483.1		95.83		
CAH0697483.1		95.83		
CAH0690318.1		95.65		
CAH0690318.1		95.65		
CAH0690318.1		95.65		
CAH0690318.1		95.65		
CAH0690318.1		95.65		
CAH0697353.1		95.65		
CAH0686240.1		95.65		
CAH0686240.1		95.65		
CAH0686240.1		95.65		
CAH0696734.1		95.65		
CAH0703046.1		95.65		
CAH0695809.1		95.65		
CAH0695809.1		95.65		
CAH0695809.1		95.65		
CAH0695809.1		95.65		
CAH0697483.1		95.65		
CAH0698284.1		95.65		
CAH0697353.1		95.65		
CAH0703068.1		95.65		
CAH0690321.1		95.45		
CAH0686240.1		95.45		
CAH0696734.1		95.45		
CAH0677517.1		95.45		
CAH0696963.1		95.45		
CAH0698512.1		95.45		
CAH0703389.1		95.45		
CAH0690321.1		95.24		
CAH0690320.1		95.24		
CAH0695442.1		95.24		
CAH0695441.1		95.24		
CAH0695442.1		95.24		
CAH0695441.1		95.24		
CAH0686240.1		95.24		
CAH0696823.1		95.24		
CAH0696823.1		95.24		
CAH0703531.1		95.24		
CAH0698180.1		95.24		
CAH0695445.1		95.24		
CAH0698874.1		95.24		
CAH0698874.1		95.24		
CAH0690318.1		95		
CAH0690318.1		95		
CAH0695442.1		95		
CAH0695441.1		95		
CAH0686239.1		95		
CAH0686240.1		95		
CAH0696733.1		95		
CAH0677517.1		95		
CAH0698169.1		95		
CAD0244225.1		95		
CAH0698284.1		95		
CAH0682929.1		95		
CAH0686239.1		95		
